,Time [s],timestamp,utcdate,temperature,dewPoint,pressure,cloudCover,windSpeed,windBearing,humidity,Trust,DirectNormIrr,DiffuseHorIrr
2015-03-29 16:00:00+02:00,7570800,1427637600,2015-03-29 14:00:00,9.94,6.32,1012.62,0.75,4.66,247,0.78,1,114.85622657973687,278.5189449348232
2015-03-29 17:00:00+02:00,7574400,1427641200,2015-03-29 15:00:00,10.09,6.0,1011.92,0.77,5.22,247,0.76,1,75.50420115727691,209.46640516010342
2015-03-29 18:00:00+02:00,7578000,1427644800,2015-03-29 16:00:00,10.46,5.85,1011.02,0.78,4.56,230,0.73,1,39.5975617922855,131.53454895068305
2015-03-29 19:00:00+02:00,7581600,1427648400,2015-03-29 17:00:00,10.83,6.04,1010.09,0.75,4.45,241,0.72,1,11.58436241770183,56.72347026769533
2015-03-29 20:00:00+02:00,7585200,1427652000,2015-03-29 18:00:00,10.24,6.65,1009.42,0.78,3.9,238,0.78,1,0.0,0.20943859290537245
2015-03-29 21:00:00+02:00,7588800,1427655600,2015-03-29 19:00:00,10.22,6.87,1009.29,0.78,4.24,248,0.8,1,0.0,0.0
2015-03-29 22:00:00+02:00,7592400,1427659200,2015-03-29 20:00:00,9.64,7.01,1009.24,0.78,4.72,245,0.84,1,0.0,0.0
2015-03-29 23:00:00+02:00,7596000,1427662800,2015-03-29 21:00:00,9.37,7.08,1009.0,0.8,4.53,244,0.86,1,0.0,0.0
2015-03-30 00:00:00+02:00,7599600,1427666400,2015-03-29 22:00:00,9.38,7.08,1008.16,0.78,4.11,237,0.86,1,0.0,0.0
2015-03-30 01:00:00+02:00,7603200,1427670000,2015-03-29 23:00:00,9.39,6.94,1007.71,0.78,4.28,238,0.85,1,0.0,0.0
2015-03-30 02:00:00+02:00,7606800,1427673600,2015-03-30 00:00:00,9.38,6.86,1007.18,0.8,4.33,242,0.84,1,0.0,0.0
2015-03-30 03:00:00+02:00,7610400,1427677200,2015-03-30 01:00:00,9.33,6.7,1006.28,0.78,4.5,241,0.84,1,0.0,0.0
2015-03-30 04:00:00+02:00,7614000,1427680800,2015-03-30 02:00:00,9.07,6.68,1005.7,0.78,4.38,240,0.85,1,0.0,0.0
2015-03-30 05:00:00+02:00,7617600,1427684400,2015-03-30 03:00:00,9.07,6.75,1005.23,0.78,4.9,245,0.85,1,0.0,0.0
2015-03-30 06:00:00+02:00,7621200,1427688000,2015-03-30 04:00:00,9.1,6.79,1005.49,0.78,5.06,244,0.85,1,0.0,0.0
2015-03-30 07:00:00+02:00,7624800,1427691600,2015-03-30 05:00:00,9.15,6.84,1005.66,0.78,5.23,242,0.85,1,0.0,0.160825314342717
2015-03-30 08:00:00+02:00,7628400,1427695200,2015-03-30 06:00:00,9.53,6.76,1005.68,0.85,5.71,244,0.83,1,6.93989249640886,48.965419033938296
2015-03-30 09:00:00+02:00,7632000,1427698800,2015-03-30 07:00:00,9.59,6.89,1006.08,0.75,5.14,243,0.83,1,45.06594880781928,135.58327011314924
2015-03-30 10:00:00+02:00,7635600,1427702400,2015-03-30 08:00:00,9.66,7.45,1006.79,0.81,5.14,247,0.86,1,62.548804240221216,202.00832151790377
2015-03-30 11:00:00+02:00,7639200,1427706000,2015-03-30 09:00:00,9.83,7.78,1007.94,0.74,4.27,269,0.87,1,119.9205322498857,281.37527067721805
2015-03-30 12:00:00+02:00,7642800,1427709600,2015-03-30 10:00:00,10.03,7.88,1008.78,0.75,4.89,272,0.87,1,139.6117427895545,326.90805053304086
2015-03-30 13:00:00+02:00,7646400,1427713200,2015-03-30 11:00:00,10.33,7.5,1009.49,0.75,5.64,281,0.83,1,152.48840321849096,351.81462579231675
2015-03-30 14:00:00+02:00,7650000,1427716800,2015-03-30 12:00:00,10.81,6.82,1010.34,0.82,6.07,290,0.76,1,109.87926388453972,332.2723166018444
2015-03-30 15:00:00+02:00,7653600,1427720400,2015-03-30 13:00:00,10.87,6.04,1010.99,0.75,5.81,284,0.72,1,139.96891955553608,327.60118351150834
2015-03-30 16:00:00+02:00,7657200,1427724000,2015-03-30 14:00:00,11.22,5.01,1011.61,0.63,5.94,288,0.66,1,171.4961869147756,297.85430445772494
2015-03-30 17:00:00+02:00,7660800,1427727600,2015-03-30 15:00:00,11.07,4.49,1013.24,0.87,5.24,279,0.64,1,43.1760244373592,189.28945885957864
2015-03-30 18:00:00+02:00,7664400,1427731200,2015-03-30 16:00:00,10.83,3.78,1013.22,0.75,4.87,281,0.62,1,45.86462181887079,137.31582854564675
2015-03-30 19:00:00+02:00,7668000,1427734800,2015-03-30 17:00:00,10.31,3.34,1014.17,0.75,3.87,268,0.62,1,12.194682360709583,58.372289583297736
2015-03-30 20:00:00+02:00,7671600,1427738400,2015-03-30 18:00:00,9.99,3.35,1015.08,0.63,3.36,270,0.63,1,0.0,1.1388242804946245
2015-03-30 21:00:00+02:00,7675200,1427742000,2015-03-30 19:00:00,9.82,3.26,1016.33,0.78,3.08,270,0.64,1,0.0,0.0
2015-03-30 22:00:00+02:00,7678800,1427745600,2015-03-30 20:00:00,9.57,3.36,1016.36,0.78,3.38,259,0.65,1,0.0,0.0
2015-03-30 23:00:00+02:00,7682400,1427749200,2015-03-30 21:00:00,9.56,3.38,1016.67,0.8,3.01,259,0.65,1,0.0,0.0
2015-03-31 00:00:00+02:00,7686000,1427752800,2015-03-30 22:00:00,9.36,3.51,1016.32,0.78,3.08,254,0.67,1,0.0,0.0
2015-03-31 01:00:00+02:00,7689600,1427756400,2015-03-30 23:00:00,8.92,4.69,1015.28,0.78,2.24,233,0.75,1,0.0,0.0
2015-03-31 02:00:00+02:00,7693200,1427760000,2015-03-31 00:00:00,8.74,5.94,1014.94,0.8,2.88,229,0.83,1,0.0,0.0
2015-03-31 03:00:00+02:00,7696800,1427763600,2015-03-31 01:00:00,9.22,6.51,1013.79,0.88,3.03,225,0.83,1,0.0,0.0
2015-03-31 04:00:00+02:00,7700400,1427767200,2015-03-31 02:00:00,9.94,6.81,1012.14,0.88,3.43,219,0.81,1,0.0,0.0
2015-03-31 05:00:00+02:00,7704000,1427770800,2015-03-31 03:00:00,10.52,7.35,1010.82,0.87,3.92,242,0.81,1,0.0,0.0
2015-03-31 06:00:00+02:00,7707600,1427774400,2015-03-31 04:00:00,11.41,7.57,1009.87,0.88,4.76,244,0.77,1,0.0,0.0
2015-03-31 07:00:00+02:00,7711200,1427778000,2015-03-31 05:00:00,12.37,7.63,1009.32,0.71,4.96,248,0.73,1,0.0,1.3319448194165955
2015-03-31 08:00:00+02:00,7714800,1427781600,2015-03-31 06:00:00,12.77,7.38,1009.58,0.7,5.97,261,0.7,1,14.93865665572523,62.35246936721236
2015-03-31 09:00:00+02:00,7718400,1427785200,2015-03-31 07:00:00,13.64,6.83,1009.51,0.66,7.09,253,0.63,1,62.97180955482825,147.68036227010498
2015-03-31 10:00:00+02:00,7722000,1427788800,2015-03-31 08:00:00,14.78,5.84,1008.28,0.68,7.13,248,0.55,1,107.02886456807975,226.15760996537233
2015-03-31 11:00:00+02:00,7725600,1427792400,2015-03-31 09:00:00,14.71,5.46,1008.86,0.77,8.02,256,0.54,1,107.28164221063,277.66379497366336
2015-03-31 12:00:00+02:00,7729200,1427796000,2015-03-31 10:00:00,14.81,5.97,1008.99,0.75,9.16,259,0.55,1,140.86357637569998,329.32066846159455
2015-03-31 13:00:00+02:00,7732800,1427799600,2015-03-31 11:00:00,14.04,6.59,1009.85,0.68,8.4,260,0.61,1,196.70510807455804,367.7799790496883
2015-03-31 14:00:00+02:00,7736400,1427803200,2015-03-31 12:00:00,13.37,6.66,1010.21,0.82,8.67,258,0.64,1,110.6870628447492,334.3274286055728
2015-03-31 15:00:00+02:00,7740000,1427806800,2015-03-31 13:00:00,13.21,5.78,1010.38,0.53,8.96,258,0.61,1,265.13801897428885,351.5301458937918
2015-03-31 16:00:00+02:00,7743600,1427810400,2015-03-31 14:00:00,12.18,5.48,1011.24,0.75,7.13,260,0.64,1,116.88412229090146,282.48395003744383
2015-03-31 17:00:00+02:00,7747200,1427814000,2015-03-31 15:00:00,10.38,7.01,1012.07,1.0,5.89,265,0.8,1,0.0,150.96399452231935
2015-03-31 18:00:00+02:00,7750800,1427817600,2015-03-31 16:00:00,10.73,6.01,1012.6,0.75,5.91,276,0.73,1,46.72830980463032,139.1741545429864
2015-03-31 19:00:00+02:00,7754400,1427821200,2015-03-31 17:00:00,10.79,4.64,1013.92,0.53,5.53,265,0.66,1,24.086726004488405,71.33904226006106
2015-03-31 20:00:00+02:00,7758000,1427824800,2015-03-31 18:00:00,10.01,3.51,1015.22,0.67,5.35,284,0.64,1,0.0,2.1070219167685473
2015-03-31 21:00:00+02:00,7761600,1427828400,2015-03-31 19:00:00,9.28,2.44,1016.23,0.17,4.93,277,0.62,1,0.0,0.0
2015-03-31 22:00:00+02:00,7765200,1427832000,2015-03-31 20:00:00,8.94,1.86,1016.85,0.17,4.78,267,0.61,1,0.0,0.0
2015-03-31 23:00:00+02:00,7768800,1427835600,2015-03-31 21:00:00,8.99,1.13,1017.26,0.68,4.55,261,0.58,1,0.0,0.0
2015-04-01 00:00:00+02:00,7772400,1427839200,2015-03-31 22:00:00,8.67,0.41,1017.76,0.6,5.14,265,0.56,1,0.0,0.0
2015-04-01 01:00:00+02:00,7776000,1427842800,2015-03-31 23:00:00,8.5,0.2,1018.32,0.58,5.39,261,0.56,1,0.0,0.0
2015-04-01 02:00:00+02:00,7779600,1427846400,2015-04-01 00:00:00,7.62,0.49,1019.03,0.65,5.42,271,0.61,1,0.0,0.0
2015-04-01 03:00:00+02:00,7783200,1427850000,2015-04-01 01:00:00,5.87,1.26,1019.97,0.78,5.05,282,0.72,1,0.0,0.0
2015-04-01 04:00:00+02:00,7786800,1427853600,2015-04-01 02:00:00,5.94,0.73,1019.65,0.75,3.88,266,0.69,1,0.0,0.0
2015-04-01 05:00:00+02:00,7790400,1427857200,2015-04-01 03:00:00,6.26,-0.31,1019.93,0.8,5.02,258,0.63,1,0.0,0.0
2015-04-01 06:00:00+02:00,7794000,1427860800,2015-04-01 04:00:00,4.72,0.11,1020.23,0.75,3.69,269,0.72,1,0.0,0.0
2015-04-01 07:00:00+02:00,7797600,1427864400,2015-04-01 05:00:00,4.82,-0.24,1021.37,0.78,5.03,271,0.7,1,0.0,2.3777377975823635
2015-04-01 08:00:00+02:00,7801200,1427868000,2015-04-01 06:00:00,4.48,-0.85,1021.87,0.62,4.52,259,0.68,1,20.288942475611833,67.29040482447509
2015-04-01 09:00:00+02:00,7804800,1427871600,2015-04-01 07:00:00,4.91,-0.8,1022.68,0.6,5.22,271,0.66,1,76.05957289078944,149.76177663656537
2015-04-01 10:00:00+02:00,7808400,1427875200,2015-04-01 08:00:00,4.15,-0.36,1023.82,0.75,4.65,265,0.72,1,84.92248560117685,208.8263373368531
2015-04-01 11:00:00+02:00,7812000,1427878800,2015-04-01 09:00:00,4.59,0.77,1024.16,0.77,3.96,260,0.76,1,108.46830920158929,266.5521217083395
2015-04-01 12:00:00+02:00,7815600,1427882400,2015-04-01 10:00:00,4.42,1.38,1024.25,0.85,3.97,264,0.81,1,85.26072547991727,284.1907364322857
2015-04-01 13:00:00+02:00,7819200,1427886000,2015-04-01 11:00:00,4.81,1.62,1024.47,0.75,3.73,273,0.8,1,154.84845997736497,339.666708606612
2015-04-01 14:00:00+02:00,7822800,1427889600,2015-04-01 12:00:00,5.6,0.78,1024.79,0.66,4.25,274,0.71,1,210.5815928852653,358.45069371966645
2015-04-01 15:00:00+02:00,7826400,1427893200,2015-04-01 13:00:00,5.54,0.6,1024.53,0.75,4.84,263,0.7,1,142.0793993834578,316.2199297613299
2015-04-01 16:00:00+02:00,7830000,1427896800,2015-04-01 14:00:00,5.73,0.12,1025.03,0.63,4.98,276,0.67,1,174.46396586658454,291.0089255461367
2015-04-01 17:00:00+02:00,7833600,1427900400,2015-04-01 15:00:00,5.65,-0.49,1024.94,0.75,3.62,270,0.65,1,84.92779051610637,208.8365575738734
2015-04-01 18:00:00+02:00,7837200,1427904000,2015-04-01 16:00:00,6.36,-1.02,1025.13,0.75,3.94,274,0.59,1,47.58812542448559,134.87196676839352
2015-04-01 19:00:00+02:00,7840800,1427907600,2015-04-01 17:00:00,6.19,-1.63,1025.66,0.75,3.72,267,0.57,1,13.43605902089575,59.224534004641136
2015-04-01 20:00:00+02:00,7844400,1427911200,2015-04-01 18:00:00,5.74,-1.76,1026.31,0.88,3.77,257,0.59,1,0.0,2.0429098227053784
2015-04-01 21:00:00+02:00,7848000,1427914800,2015-04-01 19:00:00,5.53,-1.89,1026.86,0.75,2.81,252,0.59,1,0.0,0.0
2015-04-01 22:00:00+02:00,7851600,1427918400,2015-04-01 20:00:00,5.42,-1.56,1027.15,0.88,2.88,242,0.61,1,0.0,0.0
2015-04-01 23:00:00+02:00,7855200,1427922000,2015-04-01 21:00:00,5.13,-1.36,1027.07,0.88,3.03,240,0.63,1,0.0,0.0
2015-04-02 00:00:00+02:00,7858800,1427925600,2015-04-01 22:00:00,5.13,-0.87,1026.64,0.88,2.74,235,0.65,1,0.0,0.0
2015-04-02 01:00:00+02:00,7862400,1427929200,2015-04-01 23:00:00,5.18,-0.76,1026.1,0.88,3.07,237,0.65,1,0.0,0.0
2015-04-02 02:00:00+02:00,7866000,1427932800,2015-04-02 00:00:00,5.27,-0.9,1025.47,0.89,3.65,241,0.64,1,0.0,0.0
2015-04-02 03:00:00+02:00,7869600,1427936400,2015-04-02 01:00:00,5.26,-1.19,1024.39,0.88,3.07,244,0.63,1,0.0,0.0
2015-04-02 04:00:00+02:00,7873200,1427940000,2015-04-02 02:00:00,5.61,-1.36,1023.4,0.88,3.64,237,0.61,1,0.0,0.0
2015-04-02 05:00:00+02:00,7876800,1427943600,2015-04-02 03:00:00,5.68,-1.46,1022.21,0.89,4.34,239,0.6,1,0.0,0.0
2015-04-02 06:00:00+02:00,7880400,1427947200,2015-04-02 04:00:00,5.58,-1.29,1021.35,0.88,4.8,243,0.61,1,0.0,0.0
2015-04-02 07:00:00+02:00,7884000,1427950800,2015-04-02 05:00:00,5.53,-1.04,1020.59,0.88,4.4,244,0.63,1,0.0,2.895210771674074
2015-04-02 08:00:00+02:00,7887600,1427954400,2015-04-02 06:00:00,4.96,-0.09,1020.58,0.89,5.41,244,0.7,1,6.275332521449033,48.17056389294599
2015-04-02 09:00:00+02:00,7891200,1427958000,2015-04-02 07:00:00,4.94,0.46,1020.14,0.88,5.45,245,0.73,1,23.408822702435277,114.71471126409934
2015-04-02 10:00:00+02:00,7894800,1427961600,2015-04-02 08:00:00,4.91,1.04,1020.0,0.88,5.19,246,0.76,1,41.385098973575,179.49985177656225
2015-04-02 11:00:00+02:00,7898400,1427965200,2015-04-02 09:00:00,5.53,1.41,1019.5,0.86,5.53,249,0.75,1,66.7392678398757,241.72737304347186
2015-04-02 12:00:00+02:00,7902000,1427968800,2015-04-02 10:00:00,5.72,2.36,1019.12,0.86,6.2,249,0.79,1,80.26156328726717,282.31246345363365
2015-04-02 13:00:00+02:00,7905600,1427972400,2015-04-02 11:00:00,6.07,2.92,1018.62,0.88,5.93,248,0.8,1,74.88282637299793,294.6647248397884
2015-04-02 14:00:00+02:00,7909200,1427976000,2015-04-02 12:00:00,6.45,3.36,1018.56,0.89,5.67,248,0.81,1,68.61007187372404,289.95208375302974
2015-04-02 15:00:00+02:00,7912800,1427979600,2015-04-02 13:00:00,6.32,3.7,1018.56,0.86,5.75,247,0.83,1,80.14407111793206,281.96196429470916
2015-04-02 16:00:00+02:00,7916400,1427983200,2015-04-02 14:00:00,6.45,3.92,1018.57,0.86,5.65,249,0.84,1,66.56524617285804,241.20152000272293
2015-04-02 17:00:00+02:00,7920000,1427986800,2015-04-02 15:00:00,6.78,4.23,1019.08,0.89,4.72,251,0.84,1,37.77995115527747,175.8799512981251
2015-04-02 18:00:00+02:00,7923600,1427990400,2015-04-02 16:00:00,6.62,4.37,1019.85,0.88,3.99,260,0.86,1,23.25307240152095,114.13608453533347
2015-04-02 19:00:00+02:00,7927200,1427994000,2015-04-02 17:00:00,6.02,3.99,1020.97,0.88,3.07,280,0.87,1,6.751725797883543,48.82933894022381
2015-04-02 20:00:00+02:00,7930800,1427997600,2015-04-02 18:00:00,5.06,3.04,1022.38,0.91,2.21,293,0.87,1,0.0,2.517786944366223
2015-04-02 21:00:00+02:00,7934400,1428001200,2015-04-02 19:00:00,4.14,2.43,1023.49,0.88,1.39,287,0.89,1,0.0,0.0
2015-04-02 22:00:00+02:00,7938000,1428004800,2015-04-02 20:00:00,3.7,2.25,1024.44,0.85,0.47,243,0.9,1,0.0,0.0
2015-04-02 23:00:00+02:00,7941600,1428008400,2015-04-02 21:00:00,3.43,1.99,1024.95,0.72,0.54,197,0.9,1,0.0,0.0
2015-04-03 00:00:00+02:00,7945200,1428012000,2015-04-02 22:00:00,2.98,1.83,1025.53,0.53,0.66,169,0.92,1,0.0,0.0
2015-04-03 01:00:00+02:00,7948800,1428015600,2015-04-02 23:00:00,2.51,1.5,1025.89,0.75,0.44,191,0.93,1,0.0,0.0
2015-04-03 02:00:00+02:00,7952400,1428019200,2015-04-03 00:00:00,1.88,1.01,1025.97,0.4,0.3,241,0.94,1,0.0,0.0
2015-04-03 03:00:00+02:00,7956000,1428022800,2015-04-03 01:00:00,1.23,0.38,1026.02,0.48,0.16,185,0.94,1,0.0,0.0
2015-04-03 04:00:00+02:00,7959600,1428026400,2015-04-03 02:00:00,0.86,0.14,1025.87,0.48,0.39,141,0.95,1,0.0,0.0
2015-04-03 05:00:00+02:00,7963200,1428030000,2015-04-03 03:00:00,0.93,0.24,1025.77,0.75,0.17,193,0.95,1,0.0,0.0
2015-04-03 06:00:00+02:00,7966800,1428033600,2015-04-03 04:00:00,0.96,0.3,1025.55,1.0,0.07,271,0.95,1,0.0,0.0
2015-04-03 07:00:00+02:00,7970400,1428037200,2015-04-03 05:00:00,0.83,0.2,1025.51,1.0,0.03,332,0.96,1,0.0,2.455606638057451
2015-04-03 08:00:00+02:00,7974000,1428040800,2015-04-03 06:00:00,0.93,0.32,1025.49,1.0,0.11,52,0.96,1,0.0,36.45652469336056
2015-04-03 09:00:00+02:00,7977600,1428044400,2015-04-03 07:00:00,1.45,0.78,1025.3,1.0,0.35,78,0.95,1,0.0,87.82962877435617
2015-04-03 10:00:00+02:00,7981200,1428048000,2015-04-03 08:00:00,2.09,1.23,1024.83,0.88,0.61,77,0.94,1,42.002428620782354,181.6630487631661
2015-04-03 11:00:00+02:00,7984800,1428051600,2015-04-03 09:00:00,3.17,1.83,1024.2,0.8,0.4,105,0.91,1,96.35257577493921,263.0837369366012
2015-04-03 12:00:00+02:00,7988400,1428055200,2015-04-03 10:00:00,4.98,2.24,1023.24,0.66,0.34,7,0.82,1,196.56381307144642,338.80544759955245
2015-04-03 13:00:00+02:00,7992000,1428058800,2015-04-03 11:00:00,6.22,2.53,1022.08,0.66,0.76,289,0.77,1,213.72105172186772,362.78941823544505
2015-04-03 14:00:00+02:00,7995600,1428062400,2015-04-03 12:00:00,7.58,2.71,1020.98,0.57,0.68,311,0.71,1,270.05646144706935,370.16648127922195
2015-04-03 15:00:00+02:00,7999200,1428066000,2015-04-03 13:00:00,9.01,2.64,1019.54,0.46,0.16,259,0.64,1,311.33316958336064,340.70281689065285
2015-04-03 16:00:00+02:00,8002800,1428069600,2015-04-03 14:00:00,9.68,2.28,1018.6,0.46,0.8,266,0.6,1,258.8552385469229,295.79152472078636
2015-04-03 17:00:00+02:00,8006400,1428073200,2015-04-03 15:00:00,9.7,1.92,1017.95,0.66,1.27,262,0.58,1,118.03528152272395,226.25239183494398
2015-04-03 18:00:00+02:00,8010000,1428076800,2015-04-03 16:00:00,9.47,1.32,1017.68,0.75,1.39,260,0.57,1,49.29549404778637,138.34935657272584
2015-04-03 19:00:00+02:00,8013600,1428080400,2015-04-03 17:00:00,8.66,1.31,1017.78,0.71,1.26,284,0.6,1,17.054003466626828,65.40264714640392
2015-04-03 20:00:00+02:00,8017200,1428084000,2015-04-03 18:00:00,7.56,2.03,1018.05,1.0,0.93,335,0.68,1,0.0,2.1783279542845553
2015-04-03 21:00:00+02:00,8020800,1428087600,2015-04-03 19:00:00,6.36,3.11,1018.29,0.88,0.38,45,0.8,1,0.0,0.0
2015-04-03 22:00:00+02:00,8024400,1428091200,2015-04-03 20:00:00,5.76,3.66,1018.28,0.88,0.41,63,0.86,1,0.0,0.0
2015-04-03 23:00:00+02:00,8028000,1428094800,2015-04-03 21:00:00,5.43,3.74,1018.05,0.89,0.14,30,0.89,1,0.0,0.0
2015-04-04 00:00:00+02:00,8031600,1428098400,2015-04-03 22:00:00,5.18,3.85,1017.8,0.85,0.1,320,0.91,1,0.0,0.0
2015-04-04 01:00:00+02:00,8035200,1428102000,2015-04-03 23:00:00,5.03,3.86,1017.38,0.85,0.13,7,0.92,1,0.0,0.0
2015-04-04 02:00:00+02:00,8038800,1428105600,2015-04-04 00:00:00,5.02,4.04,1016.82,0.86,0.21,32,0.93,1,0.0,0.0
2015-04-04 03:00:00+02:00,8042400,1428109200,2015-04-04 01:00:00,5.03,4.12,1016.17,0.88,0.22,353,0.94,1,0.0,0.0
2015-04-04 04:00:00+02:00,8046000,1428112800,2015-04-04 02:00:00,5.01,4.1,1015.57,0.81,0.23,3,0.94,1,0.0,0.0
2015-04-04 05:00:00+02:00,8049600,1428116400,2015-04-04 03:00:00,4.96,4.11,1014.95,0.83,0.1,71,0.94,1,0.0,0.0
2015-04-04 06:00:00+02:00,8053200,1428120000,2015-04-04 04:00:00,4.97,4.12,1014.45,0.85,0.17,24,0.94,1,0.0,0.0
2015-04-04 07:00:00+02:00,8056800,1428123600,2015-04-04 05:00:00,5.08,4.19,1014.36,0.88,0.23,321,0.94,1,0.0,4.983039481948404
2015-04-04 08:00:00+02:00,8060400,1428127200,2015-04-04 06:00:00,5.18,4.33,1014.1,0.87,0.2,319,0.94,1,8.387042586627276,54.25477195506679
2015-04-04 09:00:00+02:00,8064000,1428130800,2015-04-04 07:00:00,5.34,4.56,1013.75,0.85,0.04,303,0.95,1,30.730454463619324,125.21691490217925
2015-04-04 10:00:00+02:00,8067600,1428134400,2015-04-04 08:00:00,5.67,4.83,1013.34,0.85,0.18,164,0.94,1,53.26811338881727,192.55648214520141
2015-04-04 11:00:00+02:00,8071200,1428138000,2015-04-04 09:00:00,6.19,5.18,1013.17,0.86,0.3,312,0.93,1,68.14651841497043,245.95288563816666
2015-04-04 12:00:00+02:00,8074800,1428141600,2015-04-04 10:00:00,6.48,5.48,1013.09,0.75,0.49,303,0.93,1,145.72480401706576,322.8816229522707
2015-04-04 13:00:00+02:00,8078400,1428145200,2015-04-04 11:00:00,6.99,5.66,1012.58,0.75,0.42,278,0.91,1,158.27401016958922,345.8821677995545
2015-04-04 14:00:00+02:00,8082000,1428148800,2015-04-04 12:00:00,7.18,5.71,1011.98,0.77,0.39,291,0.9,1,145.42620710738248,339.7451124030692
2015-04-04 15:00:00+02:00,8085600,1428152400,2015-04-04 13:00:00,7.09,5.63,1011.48,0.85,0.55,302,0.9,1,87.0859552592532,289.2926311489801
2015-04-04 16:00:00+02:00,8089200,1428156000,2015-04-04 14:00:00,6.94,5.37,1011.02,1.0,0.95,297,0.9,1,0.0,183.9825939650892
2015-04-04 17:00:00+02:00,8092800,1428159600,2015-04-04 15:00:00,6.49,4.83,1011.0,0.91,0.81,331,0.89,1,31.575267463786005,172.55957381181167
2015-04-04 18:00:00+02:00,8096400,1428163200,2015-04-04 16:00:00,5.37,3.94,1011.7,0.78,2.09,20,0.91,1,44.12563115192123,135.5740909226103
2015-04-04 19:00:00+02:00,8100000,1428166800,2015-04-04 17:00:00,4.24,2.79,1012.63,0.97,2.45,23,0.9,1,1.8410999833534618,40.697017351515086
2015-04-04 20:00:00+02:00,8103600,1428170400,2015-04-04 18:00:00,3.38,2.04,1013.66,1.0,2.39,23,0.91,1,0.0,2.6352228883254583
2015-04-04 21:00:00+02:00,8107200,1428174000,2015-04-04 19:00:00,3.12,1.77,1014.58,0.97,1.78,18,0.91,1,0.0,0.0
2015-04-04 22:00:00+02:00,8110800,1428177600,2015-04-04 20:00:00,3.22,1.77,1015.29,0.97,1.96,23,0.9,1,0.0,0.0
2015-04-04 23:00:00+02:00,8114400,1428181200,2015-04-04 21:00:00,3.13,1.53,1015.94,0.94,2.18,17,0.89,1,0.0,0.0
2015-04-05 00:00:00+02:00,8118000,1428184800,2015-04-04 22:00:00,3.07,1.29,1016.47,0.97,1.81,19,0.88,1,0.0,0.0
2015-04-05 01:00:00+02:00,8121600,1428188400,2015-04-04 23:00:00,3.04,1.32,1016.83,0.88,1.33,12,0.88,1,0.0,0.0
2015-04-05 02:00:00+02:00,8125200,1428192000,2015-04-05 00:00:00,2.99,1.2,1017.08,0.89,1.31,5,0.88,1,0.0,0.0
2015-04-05 03:00:00+02:00,8128800,1428195600,2015-04-05 01:00:00,2.93,1.02,1017.04,0.88,1.35,357,0.87,1,0.0,0.0
2015-04-05 04:00:00+02:00,8132400,1428199200,2015-04-05 02:00:00,2.68,0.58,1016.94,0.88,1.59,21,0.86,1,0.0,0.0
2015-04-05 05:00:00+02:00,8136000,1428202800,2015-04-05 03:00:00,2.36,-0.21,1017.28,0.87,1.63,24,0.83,1,0.0,0.0
2015-04-05 06:00:00+02:00,8139600,1428206400,2015-04-05 04:00:00,2.01,-0.68,1017.66,0.88,1.81,25,0.82,1,0.0,0.0
2015-04-05 07:00:00+02:00,8143200,1428210000,2015-04-05 05:00:00,1.77,-1.07,1018.46,0.78,1.73,27,0.81,1,0.004668357571848023,7.666373828539108
2015-04-05 08:00:00+02:00,8146800,1428213600,2015-04-05 06:00:00,1.79,-1.16,1019.14,0.59,1.87,25,0.81,1,28.00869076353738,78.75056448539371
2015-04-05 09:00:00+02:00,8150400,1428217200,2015-04-05 07:00:00,2.64,-1.03,1019.57,0.75,2.23,26,0.77,1,52.433676033875564,144.72007037963516
2015-04-05 10:00:00+02:00,8154000,1428220800,2015-04-05 08:00:00,3.42,-0.96,1019.92,0.63,2.74,38,0.73,1,133.26469898932623,235.88085399620059
2015-04-05 11:00:00+02:00,8157600,1428224400,2015-04-05 09:00:00,4.29,-0.98,1019.22,0.63,3.39,47,0.69,1,181.92938659400656,300.7679965880475
2015-04-05 12:00:00+02:00,8161200,1428228000,2015-04-05 10:00:00,5.43,-1.58,1020.26,0.6,3.57,53,0.61,1,235.04257550073117,349.5388666028609
2015-04-05 13:00:00+02:00,8164800,1428231600,2015-04-05 11:00:00,5.83,-2.96,1020.2,0.47,4.01,53,0.53,1,337.8944317811657,369.68461243692474
2015-04-05 14:00:00+02:00,8168400,1428235200,2015-04-05 12:00:00,6.28,-3.38,1020.22,0.58,3.86,59,0.5,1,267.31989764029186,373.83966699858604
2015-04-05 15:00:00+02:00,8172000,1428238800,2015-04-05 13:00:00,6.81,-3.01,1020.54,0.6,4.1,60,0.5,1,233.8189787538487,348.0742214782779
2015-04-05 16:00:00+02:00,8175600,1428242400,2015-04-05 14:00:00,6.71,-3.16,1020.48,0.59,3.83,54,0.49,1,199.67507289281153,301.58376874707324
2015-04-05 17:00:00+02:00,8179200,1428246000,2015-04-05 15:00:00,6.47,-3.32,1021.01,0.58,3.39,66,0.5,1,148.8794795098206,236.55279443306983
2015-04-05 18:00:00+02:00,8182800,1428249600,2015-04-05 16:00:00,7.06,-4.02,1021.19,0.19,3.5,54,0.45,1,165.193268719632,137.67533669710338
2015-04-05 19:00:00+02:00,8186400,1428253200,2015-04-05 17:00:00,6.28,-4.41,1021.95,0.38,2.94,62,0.46,1,39.65020137597633,80.60796927286827
